Country,Country_ru,Date,Confirmed,Recovered,Deaths,Day_Deaths,Day_Confirmed,Day_Recovered
Rwanda,Руанда,2020-04-11,120,18,0,0,2,11
Rwanda,Руанда,2020-04-12,126,25,0,0,6,7
Rwanda,Руанда,2020-04-13,127,42,0,0,1,17
Rwanda,Руанда,2020-04-14,134,49,0,0,7,7
Rwanda,Руанда,2020-04-15,136,54,0,0,2,5
Rwanda,Руанда,2020-04-16,138,60,0,0,2,6
Rwanda,Руанда,2020-04-17,143,65,0,0,5,5
Rwanda,Руанда,2020-04-18,144,69,0,0,1,4
Rwanda,Руанда,2020-04-19,147,76,0,0,3,7
Rwanda,Руанда,2020-04-20,147,76,0,0,0,0
Rwanda,Руанда,2020-04-21,150,84,0,0,3,8
Rwanda,Руанда,2020-04-22,153,84,0,0,3,0
Rwanda,Руанда,2020-04-23,154,87,0,0,1,3
Rwanda,Руанда,2020-04-24,176,87,0,0,22,0
Rwanda,Руанда,2020-04-25,183,88,0,0,7,1
Rwanda,Руанда,2020-04-26,191,92,0,0,8,4
Rwanda,Руанда,2020-04-27,207,93,0,0,16,1
Rwanda,Руанда,2020-04-28,212,95,0,0,5,2
Rwanda,Руанда,2020-04-29,225,98,0,0,13,3
Rwanda,Руанда,2020-04-30,243,104,0,0,18,6
Rwanda,Руанда,2020-05-01,249,109,0,0,6,5
Rwanda,Руанда,2020-05-02,255,120,0,0,6,11
Rwanda,Руанда,2020-05-03,259,124,0,0,4,4
Rwanda,Руанда,2020-05-04,261,128,0,0,2,4
Rwanda,Руанда,2020-05-05,261,129,0,0,0,1
Rwanda,Руанда,2020-05-06,268,130,0,0,7,1
Rwanda,Руанда,2020-05-07,271,133,0,0,3,3
Rwanda,Руанда,2020-05-08,273,136,0,0,2,3
Rwanda,Руанда,2020-05-09,280,140,0,0,7,4
Rwanda,Руанда,2020-05-10,284,140,0,0,4,0
Rwanda,Руанда,2020-05-11,285,150,0,0,1,10
Rwanda,Руанда,2020-05-12,286,153,0,0,1,3
Rwanda,Руанда,2020-05-13,287,164,0,0,1,11
Rwanda,Руанда,2020-05-14,287,168,0,0,0,4
Rwanda,Руанда,2020-05-15,287,177,0,0,0,9
Rwanda,Руанда,2020-05-16,289,178,0,0,2,1
Rwanda,Руанда,2020-05-17,292,197,0,0,3,19
Rwanda,Руанда,2020-05-18,297,203,0,0,5,6
Rwanda,Руанда,2020-05-19,308,209,0,0,11,6
Rwanda,Руанда,2020-05-20,314,216,0,0,6,7
Rwanda,Руанда,2020-05-21,320,217,0,0,6,1
Rwanda,Руанда,2020-05-22,321,222,0,0,1,5
Rwanda,Руанда,2020-05-23,325,227,0,0,4,5
Rwanda,Руанда,2020-05-24,327,237,0,0,2,10
Rwanda,Руанда,2020-05-25,336,238,0,0,9,1
Rwanda,Руанда,2020-05-26,339,244,0,0,3,6
Rwanda,Руанда,2020-05-27,346,245,0,0,7,1
Rwanda,Руанда,2020-05-28,349,245,0,0,3,0
Rwanda,Руанда,2020-05-29,355,247,0,0,6,2
Rwanda,Руанда,2020-05-30,359,250,1,1,4,3
Rwanda,Руанда,2020-05-31,370,256,1,0,11,6
Rwanda,Руанда,2020-06-01,377,262,1,0,7,6
Rwanda,Руанда,2020-06-02,384,269,2,1,7,7
Rwanda,Руанда,2020-06-03,397,271,2,0,13,2
Rwanda,Руанда,2020-06-04,410,280,2,0,13,9
Rwanda,Руанда,2020-06-05,420,282,2,0,10,2
Rwanda,Руанда,2020-06-06,431,283,2,0,11,1
Rwanda,Руанда,2020-06-07,439,290,2,0,8,7
Rwanda,Руанда,2020-06-08,451,297,2,0,12,7
Rwanda,Руанда,2020-06-09,463,300,2,0,12,3
Rwanda,Руанда,2020-06-10,476,307,2,0,13,7
Rwanda,Руанда,2020-06-11,494,313,2,0,18,6
Rwanda,Руанда,2020-06-12,510,321,2,0,16,8
Rwanda,Руанда,2020-06-13,541,332,2,0,31,11
Rwanda,Руанда,2020-06-14,582,332,2,0,41,0
Romania,Румыния,2020-01-22,0,0,0,0,0,0
Romania,Румыния,2020-01-23,0,0,0,0,0,0
Romania,Румыния,2020-01-24,0,0,0,0,0,0
Romania,Румыния,2020-01-25,0,0,0,0,0,0
Romania,Румыния,2020-01-26,0,0,0,0,0,0
Romania,Румыния,2020-01-27,0,0,0,0,0,0
Romania,Румыния,2020-01-28,0,0,0,0,0,0
Romania,Румыния,2020-01-29,0,0,0,0,0,0
Romania,Румыния,2020-01-30,0,0,0,0,0,0
Romania,Румыния,2020-01-31,0,0,0,0,0,0
Romania,Румыния,2020-02-01,0,0,0,0,0,0
Romania,Румыния,2020-02-02,0,0,0,0,0,0
Romania,Румыния,2020-02-03,0,0,0,0,0,0
Romania,Румыния,2020-02-04,0,0,0,0,0,0
Romania,Румыния,2020-02-05,0,0,0,0,0,0
Romania,Румыния,2020-02-06,0,0,0,0,0,0
Romania,Румыния,2020-02-07,0,0,0,0,0,0
Romania,Румыния,2020-02-08,0,0,0,0,0,0
Romania,Румыния,2020-02-09,0,0,0,0,0,0
Romania,Румыния,2020-02-10,0,0,0,0,0,0
Romania,Румыния,2020-02-11,0,0,0,0,0,0
Romania,Румыния,2020-02-12,0,0,0,0,0,0
Romania,Румыния,2020-02-13,0,0,0,0,0,0
Romania,Румыния,2020-02-14,0,0,0,0,0,0
Romania,Румыния,2020-02-15,0,0,0,0,0,0
Romania,Румыния,2020-02-16,0,0,0,0,0,0
Romania,Румыния,2020-02-17,0,0,0,0,0,0
Romania,Румыния,2020-02-18,0,0,0,0,0,0
Romania,Румыния,2020-02-19,0,0,0,0,0,0
Romania,Румыния,2020-02-20,0,0,0,0,0,0
Romania,Румыния,2020-02-21,0,0,0,0,0,0
Romania,Румыния,2020-02-22,0,0,0,0,0,0
Romania,Румыния,2020-02-23,0,0,0,0,0,0
Romania,Румыния,2020-02-24,0,0,0,0,0,0
Romania,Румыния,2020-02-25,0,0,0,0,0,0
Romania,Румыния,2020-02-26,1,0,0,0,1,0
Romania,Румыния,2020-02-27,1,0,0,0,0,0
Romania,Румыния,2020-02-28,3,0,0,0,2,0
Romania,Румыния,2020-02-29,3,0,0,0,0,0
Romania,Румыния,2020-03-01,3,0,0,0,0,0
Romania,Румыния,2020-03-02,3,0,0,0,0,0
Romania,Румыния,2020-03-03,3,0,0,0,0,0
Romania,Румыния,2020-03-04,4,1,0,0,1,1
Romania,Румыния,2020-03-05,6,1,0,0,2,0
Romania,Румыния,2020-03-06,9,1,0,0,3,0
Romania,Румыния,2020-03-07,9,3,0,0,0,2
Romania,Румыния,2020-03-08,15,3,0,0,6,0
Romania,Румыния,2020-03-09,15,3,0,0,0,0
Romania,Румыния,2020-03-10,25,3,0,0,10,0
Romania,Румыния,2020-03-11,45,6,0,0,20,3
Romania,Румыния,2020-03-12,49,6,0,0,4,0
Romania,Румыния,2020-03-13,89,7,0,0,40,1
Romania,Румыния,2020-03-14,123,9,0,0,34,2
Romania,Румыния,2020-03-15,131,9,0,0,8,0
Romania,Румыния,2020-03-16,158,9,0,0,27,0
Romania,Румыния,2020-03-17,184,16,0,0,26,7
Romania,Румыния,2020-03-18,260,19,0,0,76,3
Romania,Румыния,2020-03-19,277,25,0,0,17,6
Romania,Румыния,2020-03-20,308,25,0,0,31,0
Romania,Румыния,2020-03-21,367,52,0,0,59,27
Romania,Румыния,2020-03-22,433,64,3,3,66,12
Romania,Румыния,2020-03-23,576,64,7,4,143,0
Romania,Румыния,2020-03-24,794,79,11,4,218,15
Romania,Румыния,2020-03-25,906,86,17,6,112,7
Romania,Румыния,2020-03-26,1029,94,23,6,123,8
Romania,Румыния,2020-03-27,1292,115,26,3,263,21
Romania,Румыния,2020-03-28,1452,139,37,11,160,24
Romania,Румыния,2020-03-29,1815,206,43,6,363,67
Romania,Румыния,2020-03-30,2109,209,65,22,294,3
Romania,Румыния,2020-03-31,2245,220,82,17,136,11
Romania,Румыния,2020-04-01,2460,252,92,10,215,32
Romania,Румыния,2020-04-02,2738,267,115,23,278,15
Romania,Румыния,2020-04-03,3183,283,133,18,445,16
Romania,Румыния,2020-04-04,3613,329,146,13,430,46
Romania,Румыния,2020-04-05,3864,374,151,5,251,45
Romania,Румыния,2020-04-06,4057,406,176,25,193,32
Romania,Румыния,2020-04-07,4417,460,197,21,360,54
Romania,Румыния,2020-04-08,4761,528,220,23,344,68
Romania,Румыния,2020-04-09,5202,647,248,28,441,119
Romania,Румыния,2020-04-10,5467,729,270,22,265,82
Romania,Румыния,2020-04-11,5990,758,291,21,523,29
Romania,Румыния,2020-04-12,6300,852,316,25,310,94
Romania,Румыния,2020-04-13,6633,914,331,15,333,62
Romania,Румыния,2020-04-14,6879,1051,351,20,246,137
Romania,Румыния,2020-04-15,7216,1217,372,21,337,166
Romania,Румыния,2020-04-16,7707,1357,392,20,491,140
Romania,Румыния,2020-04-17,8067,1508,411,19,360,151
Romania,Румыния,2020-04-18,8418,1730,421,10,351,222
Romania,Румыния,2020-04-19,8746,1892,451,30,328,162
Romania,Румыния,2020-04-20,8936,2017,478,27,190,125
Romania,Румыния,2020-04-21,9242,2153,498,20,306,136
Romania,Румыния,2020-04-22,9710,2406,524,26,468,253
Romania,Румыния,2020-04-23,10096,2478,545,21,386,72
Romania,Румыния,2020-04-24,10417,2817,567,22,321,339
Romania,Румыния,2020-04-25,10635,2890,601,34,218,73
Romania,Румыния,2020-04-26,11036,3054,619,18,401,164
Romania,Румыния,2020-04-27,11339,3141,641,22,303,87
Romania,Румыния,2020-04-28,11616,3404,663,22,277,263
Romania,Румыния,2020-04-29,11978,3569,693,30,362,165
Romania,Румыния,2020-04-30,12240,4017,717,24,262,448
Romania,Румыния,2020-05-01,12567,4328,744,27,327,311
Romania,Румыния,2020-05-02,12732,4547,771,27,165,219
Romania,Румыния,2020-05-03,13163,4869,790,19,431,322
Romania,Румыния,2020-05-04,13512,5269,818,28,349,400
Romania,Румыния,2020-05-05,13837,5454,841,23,325,185
Romania,Румыния,2020-05-06,14107,5788,864,23,270,334
Romania,Румыния,2020-05-07,14499,6144,888,24,392,356
Romania,Румыния,2020-05-08,14811,6423,923,35,312,279
Romania,Румыния,2020-05-09,15131,6912,939,16,320,489
Romania,Румыния,2020-05-10,15362,7051,961,22,231,139
Romania,Румыния,2020-05-11,15588,7245,982,21,226,194
Romania,Румыния,2020-05-12,15778,7685,1002,20,190,440
Romania,Румыния,2020-05-13,16002,7961,1036,34,224,276
Romania,Румыния,2020-05-14,16247,9053,1053,17,245,1092
Romania,Румыния,2020-05-15,16437,9370,1070,17,190,317
Romania,Румыния,2020-05-16,16704,9574,1094,24,267,204
Romania,Румыния,2020-05-17,16871,9890,1107,13,167,316
Romania,Румыния,2020-05-18,17036,9930,1120,13,165,40
Romania,Румыния,2020-05-19,17191,10166,1137,17,155,236
Romania,Румыния,2020-05-20,17387,10356,1147,10,196,190
Romania,Румыния,2020-05-21,17585,10581,1156,9,198,225
Romania,Румыния,2020-05-22,17712,10777,1166,10,127,196
Romania,Румыния,2020-05-23,17857,11187,1176,10,145,410
Romania,Румыния,2020-05-24,18070,11399,1185,9,213,212
Romania,Румыния,2020-05-25,18283,11630,1205,20,213,231
Romania,Румыния,2020-05-26,18429,11874,1216,11,146,244
Romania,Румыния,2020-05-27,18594,12162,1227,11,165,288
Romania,Румыния,2020-05-28,18791,12629,1235,8,197,467
Romania,Румыния,2020-05-29,18982,12829,1248,13,191,200
Romania,Румыния,2020-05-30,19133,13046,1259,11,151,217
Romania,Румыния,2020-05-31,19257,13256,1266,7,124,210
Romania,Румыния,2020-06-01,19398,13426,1276,10,141,170
Romania,Румыния,2020-06-02,19517,13526,1288,12,119,100
Romania,Румыния,2020-06-03,19669,13800,1296,8,152,274
Romania,Румыния,2020-06-04,19907,13919,1305,9,238,119
Romania,Румыния,2020-06-05,20103,14145,1316,11,196,226
Romania,Румыния,2020-06-06,20290,14419,1322,6,187,274
Romania,Румыния,2020-06-07,20479,14638,1333,11,189,219
Romania,Румыния,2020-06-08,20604,14826,1339,6,125,188
Romania,Румыния,2020-06-09,20749,14910,1354,15,145,84
Romania,Румыния,2020-06-10,20945,15103,1360,6,196,193
Romania,Румыния,2020-06-11,21182,15283,1369,9,237,180
Romania,Румыния,2020-06-12,21404,15445,1380,11,222,162
Romania,Румыния,2020-06-13,21679,15635,1394,14,275,190
Romania,Румыния,2020-06-14,21999,15719,1410,16,320,84
Salvador,Сальвадор,2020-01-22,0,0,0,0,0,0
Salvador,Сальвадор,2020-01-23,0,0,0,0,0,0
Salvador,Сальвадор,2020-01-24,0,0,0,0,0,0
Salvador,Сальвадор,2020-01-25,0,0,0,0,0,0
Salvador,Сальвадор,2020-01-26,0,0,0,0,0,0
Salvador,Сальвадор,2020-01-27,0,0,0,0,0,0
Salvador,Сальвадор,2020-01-28,0,0,0,0,0,0
Salvador,Сальвадор,2020-01-29,0,0,0,0,0,0
Salvador,Сальвадор,2020-01-30,0,0,0,0,0,0
Salvador,Сальвадор,2020-01-31,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-01,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-02,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-03,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-04,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-05,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-06,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-07,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-08,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-09,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-10,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-11,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-12,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-13,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-14,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-15,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-16,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-17,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-18,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-19,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-20,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-21,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-22,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-23,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-24,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-25,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-26,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-27,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-28,0,0,0,0,0,0
Salvador,Сальвадор,2020-02-29,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-01,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-02,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-03,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-04,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-05,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-06,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-07,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-08,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-09,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-10,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-11,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-12,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-13,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-14,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-15,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-16,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-17,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-18,0,0,0,0,0,0
Salvador,Сальвадор,2020-03-19,1,0,0,0,1,0
Salvador,Сальвадор,2020-03-20,1,0,0,0,0,0
Salvador,Сальвадор,2020-03-21,3,0,0,0,2,0
Salvador,Сальвадор,2020-03-22,3,0,0,0,0,0
Salvador,Сальвадор,2020-03-23,3,0,0,0,0,0
Salvador,Сальвадор,2020-03-24,5,0,0,0,2,0
Salvador,Сальвадор,2020-03-25,9,0,0,0,4,0
Salvador,Сальвадор,2020-03-26,13,0,0,0,4,0
Salvador,Сальвадор,2020-03-27,13,0,0,0,0,0
Salvador,Сальвадор,2020-03-28,19,0,0,0,6,0
Salvador,Сальвадор,2020-03-29,24,0,0,0,5,0
Salvador,Сальвадор,2020-03-30,30,0,0,0,6,0
Salvador,Сальвадор,2020-03-31,32,0,1,1,2,0
Salvador,Сальвадор,2020-04-01,32,0,1,0,0,0
Salvador,Сальвадор,2020-04-02,41,0,2,1,9,0
Salvador,Сальвадор,2020-04-03,46,0,2,0,5,0
Salvador,Сальвадор,2020-04-04,56,2,3,1,10,2
Salvador,Сальвадор,2020-04-05,62,2,3,0,6,0
Salvador,Сальвадор,2020-04-06,69,5,4,1,7,3
Salvador,Сальвадор,2020-04-07,78,5,4,0,9,0
Salvador,Сальвадор,2020-04-08,93,9,5,1,15,4
Salvador,Сальвадор,2020-04-09,103,14,6,1,10,5
Salvador,Сальвадор,2020-04-10,117,15,6,0,14,1
Salvador,Сальвадор,2020-04-11,118,19,6,0,1,4
Salvador,Сальвадор,2020-04-12,125,21,6,0,7,2
Salvador,Сальвадор,2020-04-13,137,22,6,0,12,1
Salvador,Сальвадор,2020-04-14,149,25,6,0,12,3
Salvador,Сальвадор,2020-04-15,159,30,6,0,10,5
Salvador,Сальвадор,2020-04-16,164,33,6,0,5,3
Salvador,Сальвадор,2020-04-17,177,38,7,1,13,5
Salvador,Сальвадор,2020-04-18,190,43,7,0,13,5
Salvador,Сальвадор,2020-04-19,201,44,7,0,11,1
Salvador,Сальвадор,2020-04-20,218,46,7,0,17,2
Salvador,Сальвадор,2020-04-21,225,48,7,0,7,2
Salvador,Сальвадор,2020-04-22,237,63,7,0,12,15
Salvador,Сальвадор,2020-04-23,250,67,8,1,13,4
Salvador,Сальвадор,2020-04-24,274,75,8,0,24,8
Salvador,Сальвадор,2020-04-25,274,75,8,0,0,0
Salvador,Сальвадор,2020-04-26,298,83,8,0,24,8
Salvador,Сальвадор,2020-04-27,323,89,8,0,25,6
Salvador,Сальвадор,2020-04-28,345,97,8,0,22,8
Salvador,Сальвадор,2020-04-29,377,106,9,1,32,9
Salvador,Сальвадор,2020-04-30,395,119,10,1,18,13
Salvador,Сальвадор,2020-05-01,424,124,10,0,29,5
Salvador,Сальвадор,2020-05-02,446,141,11,1,22,17
Salvador,Сальвадор,2020-05-03,490,154,11,0,44,13
Salvador,Сальвадор,2020-05-04,555,180,13,2,65,26
Salvador,Сальвадор,2020-05-05,587,205,14,1,32,25
Salvador,Сальвадор,2020-05-06,633,219,15,1,46,14
Salvador,Сальвадор,2020-05-07,695,252,15,0,62,33
Salvador,Сальвадор,2020-05-08,742,257,16,1,47,5
Salvador,Сальвадор,2020-05-09,784,276,17,1,42,19
Salvador,Сальвадор,2020-05-10,889,293,17,0,105,17
Salvador,Сальвадор,2020-05-11,958,325,18,1,69,32
Salvador,Сальвадор,2020-05-12,998,349,20,2,40,24
Salvador,Сальвадор,2020-05-13,1037,374,20,0,39,25
Salvador,Сальвадор,2020-05-14,1112,405,23,3,75,31
Salvador,Сальвадор,2020-05-15,1210,417,25,2,98,12
Salvador,Сальвадор,2020-05-16,1265,441,26,1,55,24
Salvador,Сальвадор,2020-05-17,1338,464,30,4,73,23
Salvador,Сальвадор,2020-05-18,1413,474,30,0,75,10
Salvador,Сальвадор,2020-05-19,1498,502,30,0,85,28
Salvador,Сальвадор,2020-05-20,1571,537,31,1,73,35
Salvador,Сальвадор,2020-05-21,1640,544,33,2,69,7
Salvador,Сальвадор,2020-05-22,1725,570,33,0,85,26
Salvador,Сальвадор,2020-05-23,1819,570,33,0,94,0
Salvador,Сальвадор,2020-05-24,1915,633,35,2,96,63
Salvador,Сальвадор,2020-05-25,1983,772,35,0,68,139
Salvador,Сальвадор,2020-05-26,2042,787,36,1,59,15
Salvador,Сальвадор,2020-05-27,2109,891,39,3,67,104
Salvador,Сальвадор,2020-05-28,2194,1002,39,0,85,111
Salvador,Сальвадор,2020-05-29,2278,1015,42,3,84,13
Salvador,Сальвадор,2020-05-30,2395,1031,46,4,117,16
Salvador,Сальвадор,2020-05-31,2517,1040,46,0,122,9
Salvador,Сальвадор,2020-06-01,2582,1063,46,0,65,23
Salvador,Сальвадор,2020-06-02,2653,1160,49,3,71,97
Salvador,Сальвадор,2020-06-03,2705,1186,51,2,52,26
Salvador,Сальвадор,2020-06-04,2781,1214,52,1,76,28
Salvador,Сальвадор,2020-06-05,2849,1249,53,1,68,35
Salvador,Сальвадор,2020-06-06,2934,1281,53,0,85,32
Salvador,Сальвадор,2020-06-07,3015,1305,53,0,81,24
Salvador,Сальвадор,2020-06-08,3104,1379,56,3,89,74
Salvador,Сальвадор,2020-06-09,3191,1419,60,4,87,40
Salvador,Сальвадор,2020-06-10,3274,1438,64,4,83,19
Salvador,Сальвадор,2020-06-11,3373,1504,68,4,99,66
Salvador,Сальвадор,2020-06-12,3481,1587,68,0,108,83
Salvador,Сальвадор,2020-06-13,3603,1738,72,4,122,151
Salvador,Сальвадор,2020-06-14,3720,1846,74,2,117,108
San Marino,Сан-Марино,2020-01-22,0,0,0,0,0,0
San Marino,Сан-Марино,2020-01-23,0,0,0,0,0,0
San Marino,Сан-Марино,2020-01-24,0,0,0,0,0,0
San Marino,Сан-Марино,2020-01-25,0,0,0,0,0,0
San Marino,Сан-Марино,2020-01-26,0,0,0,0,0,0
San Marino,Сан-Марино,2020-01-27,0,0,0,0,0,0
San Marino,Сан-Марино,2020-01-28,0,0,0,0,0,0
San Marino,Сан-Марино,2020-01-29,0,0,0,0,0,0
San Marino,Сан-Марино,2020-01-30,0,0,0,0,0,0
San Marino,Сан-Марино,2020-01-31,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-01,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-02,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-03,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-04,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-05,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-06,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-07,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-08,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-09,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-10,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-11,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-12,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-13,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-14,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-15,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-16,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-17,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-18,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-19,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-20,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-21,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-22,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-23,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-24,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-25,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-26,0,0,0,0,0,0
San Marino,Сан-Марино,2020-02-27,1,0,0,0,1,0
San Marino,Сан-Марино,2020-02-28,1,0,0,0,0,0
San Marino,Сан-Марино,2020-02-29,1,0,0,0,0,0
San Marino,Сан-Марино,2020-03-01,1,0,0,0,0,0
San Marino,Сан-Марино,2020-03-02,8,0,0,0,7,0
San Marino,Сан-Марино,2020-03-03,10,0,1,1,2,0
San Marino,Сан-Марино,2020-03-04,16,0,1,0,6,0
San Marino,Сан-Марино,2020-03-05,21,0,1,0,5,0
San Marino,Сан-Марино,2020-03-06,21,0,1,0,0,0
San Marino,Сан-Марино,2020-03-07,23,0,1,0,2,0
San Marino,Сан-Марино,2020-03-08,36,0,1,0,13,0
San Marino,Сан-Марино,2020-03-09,36,0,1,0,0,0
San Marino,Сан-Марино,2020-03-10,51,0,2,1,15,0
San Marino,Сан-Марино,2020-03-11,62,0,2,0,11,0
San Marino,Сан-Марино,2020-03-12,69,0,3,1,7,0
San Marino,Сан-Марино,2020-03-13,80,0,5,2,11,0
San Marino,Сан-Марино,2020-03-14,80,4,5,0,0,4
San Marino,Сан-Марино,2020-03-15,101,4,5,0,21,0
San Marino,Сан-Марино,2020-03-16,109,4,7,2,8,0
San Marino,Сан-Марино,2020-03-17,109,4,7,0,0,0
San Marino,Сан-Марино,2020-03-18,119,4,11,4,10,0
San Marino,Сан-Марино,2020-03-19,119,4,11,0,0,0
San Marino,Сан-Марино,2020-03-20,144,4,14,3,25,0
San Marino,Сан-Марино,2020-03-21,144,4,20,6,0,0
San Marino,Сан-Марино,2020-03-22,175,4,20,0,31,0
San Marino,Сан-Марино,2020-03-23,187,4,20,0,12,0
San Marino,Сан-Марино,2020-03-24,187,4,21,1,0,0
San Marino,Сан-Марино,2020-03-25,208,4,21,0,21,0
San Marino,Сан-Марино,2020-03-26,208,4,21,0,0,0
San Marino,Сан-Марино,2020-03-27,223,4,21,0,15,0
San Marino,Сан-Марино,2020-03-28,224,6,22,1,1,2
San Marino,Сан-Марино,2020-03-29,224,6,22,0,0,0
San Marino,Сан-Марино,2020-03-30,230,13,25,3,6,7
San Marino,Сан-Марино,2020-03-31,236,13,26,1,6,0
San Marino,Сан-Марино,2020-04-01,236,13,26,0,0,0
San Marino,Сан-Марино,2020-04-02,245,21,30,4,9,8
San Marino,Сан-Марино,2020-04-03,245,21,30,0,0,0
San Marino,Сан-Марино,2020-04-04,259,27,32,2,14,6
San Marino,Сан-Марино,2020-04-05,266,35,32,0,7,8
San Marino,Сан-Марино,2020-04-06,266,35,32,0,0,0
San Marino,Сан-Марино,2020-04-07,279,40,34,2,13,5
San Marino,Сан-Марино,2020-04-08,279,40,34,0,0,0
San Marino,Сан-Марино,2020-04-09,333,49,34,0,54,9
San Marino,Сан-Марино,2020-04-10,344,50,34,0,11,1
San Marino,Сан-Марино,2020-04-11,356,53,35,1,12,3
San Marino,Сан-Марино,2020-04-12,356,53,35,0,0,0
San Marino,Сан-Марино,2020-04-13,356,53,35,0,0,0
San Marino,Сан-Марино,2020-04-14,371,53,36,1,15,0
San Marino,Сан-Марино,2020-04-15,372,53,36,0,1,0
San Marino,Сан-Марино,2020-04-16,426,55,38,2,54,2
San Marino,Сан-Марино,2020-04-17,435,57,39,1,9,2
San Marino,Сан-Марино,2020-04-18,455,60,39,0,20,3
San Marino,Сан-Марино,2020-04-19,461,60,39,0,6,0
San Marino,Сан-Марино,2020-04-20,462,61,39,0,1,1
San Marino,Сан-Марино,2020-04-21,476,62,40,1,14,1
San Marino,Сан-Марино,2020-04-22,488,62,40,0,12,0
San Marino,Сан-Марино,2020-04-23,501,63,40,0,13,1
San Marino,Сан-Марино,2020-04-24,513,64,40,0,12,1
San Marino,Сан-Марино,2020-04-25,513,64,40,0,0,0
San Marino,Сан-Марино,2020-04-26,538,64,41,1,25,0
San Marino,Сан-Марино,2020-04-27,538,64,41,0,0,0
San Marino,Сан-Марино,2020-04-28,553,64,41,0,15,0
San Marino,Сан-Марино,2020-04-29,563,69,41,0,10,5
San Marino,Сан-Марино,2020-04-30,569,78,41,0,6,9
